# This data file contains measurements of the electron arrival rates
# at the two channeltrons of the Cavendish Mott polarimeter,
# with the input to the polarimeter being the reflected beam from the
# second magnetic sample, on 21st September, 2002.
# Sadly not in chronological order: but this experiment is supposed
# to be quick enough to be drift-free.
# The data consist of:
# Column 1: Magnetization direction
# Column 2: Channeltron number
# Column 3: Incident beam energy (eV)
# Column 4: Standard deviation uncertainty in incident beam energy (eV)
# Column 5: Incident beam current (nA)
# Column 6: Standard deviation uncertainty in incident beam current (nA)
# Column 7: Nature of uncertainty in channeltron front end current
# (G Gaussian, T top-hat, P Poisson)
# Column 8: Channeltron electron arrival rate (Hz)
# Column 9: Standard deviation uncertainty in channeltron electron arrival rate
# (Hz)
-1	1	500	0.3	2000	100	P	225.625	4.19844651329513
-1	1	500	0.3	4000	100	P	429.328125	1.295014667207
-1	1	500	0.3	4000	100	P	463.4375	6.01714672311553
-1	1	500	0.3	6000	100	P	719.375	7.49674408493447
-1	1	550	0.3	2000	100	P	188.59375	3.8384745301682
-1	1	550	0.3	4000	100	P	391.875	5.53310350300805
-1	1	550	0.3	6000	100	P	604.375	6.87144794603001
-1	1	600	0.3	2000	100	P	165.546875	3.59629665202622
-1	1	600	0.3	4000	100	P	337.734375	5.1366816182118
-1	1	600	0.3	6000	100	P	531.71875	6.44519412770089
-1	1	650	0.3	2000	100	P	147.109375	3.39012093027299
-1	1	650	0.3	4000	100	P	300.625	4.84626950602213
-1	1	650	0.3	6000	100	P	477.5	6.10775633927877
-1	1	700	0.3	2000	100	P	131.09375	3.20026549191626
-1	1	700	0.3	4000	100	P	268.75	4.58214946831724
-1	1	700	0.3	6000	100	P	426.5625	5.77279787559724
-1	1	750	0.3	2000	100	P	111.40625	2.950188685703
-1	1	750	0.3	4000	100	P	239.609375	4.32660171750012
-1	1	750	0.3	6000	100	P	363.28125	5.3274147253851
-1	1	800	0.3	2000	100	P	106.015625	2.87792819631154
-1	1	800	0.3	4000	100	P	212.734375	4.07674785176555
-1	1	800	0.3	6000	100	P	324.453125	5.03466983928688
-1	1	850	0.3	2000	100	P	95.234375	2.72767035157751
-1	1	850	0.3	4000	100	P	201.09375	3.96364090436432
-1	1	850	0.3	6000	100	P	285.46875	4.72252539365857
-1	1	900	0.3	2000	100	P	78.984375	2.4840801711851
-1	1	900	0.3	4000	100	P	169.921875	3.64350744261282
-1	1	900	0.3	6000	100	P	245.859375	4.38266627429867
-1	1	950	0.3	2000	100	P	71.640625	2.3657818640198
-1	1	950	0.3	4000	100	P	156.640625	3.49822080894345
-1	1	950	0.3	6000	100	P	232.265625	4.25978308756737
-1	2	500	0.3	2000	100	P	209.609375	4.04669401139683
-1	2	500	0.3	4000	100	P	425.0546875	1.28855340325765
