# This data file contains measurements of the electron arrival rates
# at the two channeltrons of the Cavendish Mott polarimeter,
# with the input to the polarimeter being the reflected beam from a
# non-magnetic sample, on 19th September, 2002.
# Sadly not in chronological order: but this experiment is supposed
# to be quick enough to be drift-free.
# The data consist of:
# Column 1: Magnetization direction
# Column 2: Channeltron number
# Column 3: Incident beam energy (eV)
# Column 4: Standard deviation uncertainty in incident beam energy (eV)
# Column 5: Incident beam current (nA)
# Column 6: Standard deviation uncertainty in incident beam current (nA)
# Column 7: Nature of uncertainty in channeltron front end current
# (G Gaussian, T top-hat, P Poisson)
# Column 8: Channeltron electron arrival rate (Hz)
# Column 9: Standard deviation uncertainty in channeltron electron arrival rate
# (Hz)
-1	1	500	0.3	2000	100	P	251.640625	4.4338948823946
-1	1	500	0.3	4000	100	P	473.234375	1.35962192441272
-1	1	500	0.3	4000	100	P	527.96875	6.42242622330144
-1	1	500	0.3	6000	100	P	785.234375	7.83239653917465
-1	1	550	0.3	2000	100	P	227.421875	4.21513155006757
-1	1	550	0.3	4000	100	P	440.9375	5.8692624909353
-1	1	550	0.3	6000	100	P	661.953125	7.19132031623018
-1	1	600	0.3	2000	100	P	192.1875	3.87487398988664
-1	1	600	0.3	4000	100	P	380.078125	5.44918374764744
-1	1	600	0.3	6000	100	P	570.78125	6.67774551448691
-1	1	650	0.3	2000	100	P	157.421875	3.50693370116616
-1	1	650	0.3	4000	100	P	326.953125	5.05402937176121
-1	1	650	0.3	6000	100	P	496.484375	6.22798858355368
-1	1	700	0.3	2000	100	P	147.03125	3.38922061929435
-1	1	700	0.3	4000	100	P	290	4.75985819116494
-1	1	700	0.3	6000	100	P	447.265625	5.91122888688342
-1	1	750	0.3	2000	100	P	126.09375	3.13864209790635
-1	1	750	0.3	4000	100	P	267.890625	4.57481749123667
-1	1	750	0.3	6000	100	P	406.5625	5.63584024902232
-1	1	800	0.3	2000	100	P	118.90625	3.04787643798924
-1	1	800	0.3	4000	100	P	239.53125	4.32589631247098
-1	1	800	0.3	6000	100	P	360.546875	5.30732744508712
-1	1	850	0.3	2000	100	P	108.4375	2.91061500159331
-1	1	850	0.3	4000	100	P	222.34375	4.16780583385911
-1	1	850	0.3	6000	100	P	331.5625	5.08953046090698
-1	1	900	0.3	2000	100	P	102.96875	2.8362710719799
-1	1	900	0.3	4000	100	P	197.890625	3.93194672880051
-1	1	900	0.3	6000	100	P	299.0625	4.83365884320563
-1	1	950	0.3	2000	100	P	88.671875	2.63201258248797
-1	1	950	0.3	4000	100	P	185.390625	3.80573811213081
-1	1	950	0.3	6000	100	P	269.921875	4.59212875302675
-1	2	500	0.3	2000	100	P	241.40625	4.34279440927728
-1	2	500	0.3	4000	100	P	498.17578125	1.39499073312614
-1	2	500	0.3	4000	100	P	476.875	6.10375780769519
-1	2	500	0.3	6000	100	P	702.65625	7.40911732470542
-1	2	550	0.3	2000	100	P	221.875	4.1634101857732
-1	2	550	0.3	4000	100	P	437.578125	5.84686163814614
-1	2	550	0.3	6000	100	P	628.828125	7.00907963042402
-1	2	600	0.3	2000	100	P	187.65625	3.82892211088839
-1	2	600	0.3	4000	100	P	383.75	5.47544233372976
-1	2	600	0.3	6000	100	P	565.859375	6.64889191308409
-1	2	650	0.3	2000	100	P	164.53125	3.58524809549493
-1	2	650	0.3	4000	100	P	341.015625	5.16157395598716
-1	2	650	0.3	6000	100	P	509.765625	6.31074000836075
-1	2	700	0.3	2000	100	P	150.859375	3.43305820979997
-1	2	700	0.3	4000	100	P	298.75	4.83113276054385
-1	2	700	0.3	6000	100	P	442.65625	5.88069039579963
-1	2	750	0.3	2000	100	P	135.3125	3.2513518822945
-1	2	750	0.3	4000	100	P	283.75	4.7082872416623
-1	2	750	0.3	6000	100	P	401.640625	5.60162242820105
-1	2	800	0.3	2000	100	P	131.875	3.20978727877721
-1	2	800	0.3	4000	100	P	248.046875	4.4021201834315
-1	2	800	0.3	6000	100	P	391.328125	5.5292413372564
-1	2	850	0.3	2000	100	P	118.046875	3.03684245712138
-1	2	850	0.3	4000	100	P	227.03125	4.21150999123236
-1	2	850	0.3	6000	100	P	351.40625	5.239619574096
-1	2	900	0.3	2000	100	P	106.71875	2.88745603321505
-1	2	900	0.3	4000	100	P	218.828125	4.13472456949976
-1	2	900	0.3	6000	100	P	319.296875	4.99450381513269
-1	2	950	0.3	2000	100	P	98.90625	2.77975732416519
-1	2	950	0.3	4000	100	P	192.03125	3.87329851757517
-1	2	950	0.3	6000	100	P	302.34375	4.86010344218618
+1	1	500	0.3	2000	100	P	282.9296875	3.32444595654204
+1	1	500	0.3	4000	100	P	577.5	4.74958879799083
+1	1	500	0.3	4000	100	P	572.25	1.49510921423821
+1	1	500	0.3	6000	100	P	845.703125	5.74763240998522
+1	1	550	0.3	2000	100	P	235.078125	3.03030349269054
+1	1	550	0.3	4000	100	P	483.8671875	4.34753516509283
+1	1	550	0.3	6000	100	P	724.6875	5.32053620124419
+1	1	600	0.3	2000	100	P	214.6484375	2.8956354380073
+1	1	600	0.3	4000	100	P	429.453125	4.09579207178691
+1	1	600	0.3	6000	100	P	627.8515625	4.95231780686137
+1	1	650	0.3	2000	100	P	184.921875	3.80092376724067
+1	1	650	0.3	4000	100	P	376.71875	5.42504860289288
+1	1	650	0.3	6000	100	P	549.765625	6.55365847852366
+1	1	700	0.3	2000	100	P	163.203125	3.57074840063326
+1	1	700	0.3	4000	100	P	334.375	5.11107101056129
+1	1	700	0.3	6000	100	P	512.03125	6.32474832750284
+1	1	750	0.3	2000	100	P	147.109375	3.39012093027299
+1	1	750	0.3	4000	100	P	305.703125	4.88702942907294
+1	1	750	0.3	6000	100	P	460.9375	6.00089511552235
+1	1	800	0.3	2000	100	P	137.5	3.27752765053172
+1	1	800	0.3	4000	100	P	279.0625	4.66923524921373
+1	1	800	0.3	6000	100	P	410.9375	5.66608261389648
+1	1	850	0.3	2000	100	P	129.609375	3.18209560225255
+1	1	850	0.3	4000	100	P	259.375	4.50151884090248
+1	1	850	0.3	6000	100	P	398.75	5.58142846859117
+1	1	900	0.3	2000	100	P	111.71875	2.95432350018579
+1	1	900	0.3	4000	100	P	241.875	4.34700866976361
+1	1	900	0.3	6000	100	P	357.109375	5.28196648246418
+1	1	950	0.3	2000	100	P	108.359375	2.90956632024001
+1	1	950	0.3	4000	100	P	223.125	4.17512162996481
+1	1	950	0.3	6000	100	P	336.09375	5.12419010368956
+1	2	500	0.3	2000	100	P	267.890625	4.57481749123667
+1	2	500	0.3	4000	100	P	506.890625	1.40713947564065
+1	2	500	0.3	4000	100	P	510.390625	6.31460747617182
+1	2	500	0.3	6000	100	P	768.90625	7.75053551577244
+1	2	550	0.3	2000	100	P	214.53125	4.09392890830434
+1	2	550	0.3	4000	100	P	444.0625	5.89002400780336
+1	2	550	0.3	6000	100	P	664.296875	7.20404007202729
+1	2	600	0.3	2000	100	P	203.125	3.98360899499436
+1	2	600	0.3	4000	100	P	393.203125	5.54247184391811
+1	2	600	0.3	6000	100	P	603.671875	6.86744968924964
+1	2	650	0.3	2000	100	P	175.46875	3.70249862846025
+1	2	650	0.3	4000	100	P	349.609375	5.22620631260143
+1	2	650	0.3	6000	100	P	524.53125	6.40148450800672
+1	2	700	0.3	2000	100	P	156.953125	3.50170856734609
+1	2	700	0.3	4000	100	P	316.953125	4.97613935602943
+1	2	700	0.3	6000	100	P	484.6875	6.1535527085985
+1	2	750	0.3	2000	100	P	150.546875	3.42950063557
+1	2	750	0.3	4000	100	P	287.8125	4.74187215796672
+1	2	750	0.3	6000	100	P	437.734375	5.84790544099979
