# This data file contains measurements of the electron arrival rates at the
# front ends of the two channeltrons of the Cavendish Mott polarimeter,
# with the input to the polarimeter being the reflected beam from a
# non-magnetic sample, on 19th July, 2002.  The data consist of:
# Column 1: Magnetization direction
# Column 2: Channeltron number
# Column 3: Incident beam energy (eV)
# Column 4: Standard deviation uncertainty in incident beam energy (eV)
# Column 5: Incident beam current (nA)
# Column 6: Standard deviation uncertainty in incident beam current (nA)
# Column 7: Nature of uncertainty in channeltron front end current
# (G Gaussian, T top-hat, P Poisson)
# Column 8: Channeltron electron arrival rate (Hz)
# Column 9: Standard deviation uncertainty in channeltron electron arrival rate
# (Hz)
-1	1	500	0.3	4000	29	P	573.490625	0.473307273756304
-1	1	500	0.3	2000	29	P	285.859375	3.34161365749207
-1	1	500	0.3	2000	29	P	296.3671875	3.40247604866203
-1	1	500	0.3	4000	29	P	588.0859375	4.79292258789914
-1	1	500	0.3	4000	29	P	578.7890625	4.75488672356201
-1	1	500	0.3	6000	29	P	869.0234375	5.82633916171585
-1	1	500	0.3	6000	29	P	879.1796875	5.86028638745316
-1	1	550	0.3	6000	29	P	777.4609375	5.51085908648495
-1	1	550	0.3	6000	29	P	768.7109375	5.47976012213069
-1	1	550	0.3	4000	29	P	521.6015625	4.5138742821612
-1	1	550	0.3	4000	29	P	515.9375	4.48929934329958
-1	1	550	0.3	2000	29	P	258.1640625	3.17561548229729
-1	1	550	0.3	2000	29	P	257.1484375	3.16936284446003
-1	1	600	0.3	2000	29	P	226.2109375	2.97260235250088
-1	1	600	0.3	2000	29	P	228.125	2.98515205852231
-1	1	600	0.3	4000	29	P	466.328125	4.26801386862935
-1	1	600	0.3	4000	29	P	473.5546875	4.30095686800841
-1	1	600	0.3	6000	29	P	711.171875	5.27068794060012
-1	1	600	0.3	6000	29	P	708.2421875	5.25982038183993
-1	1	650	0.3	6000	29	P	641.328125	5.00518529954811
-1	1	650	0.3	6000	29	P	645	5.01949325131531
-1	1	650	0.3	4000	29	P	433.5546875	4.11530436061159
-1	1	650	0.3	4000	29	P	436.2109375	4.12789168294103
-1	1	650	0.3	2000	29	P	218.4375	2.92108110872499
-1	1	650	0.3	2000	29	P	213.359375	2.88692753389092
-1	1	700	0.3	2000	29	P	188.4765625	2.71336796668942
-1	1	700	0.3	2000	29	P	190.5859375	2.72850933360942
-1	1	700	0.3	4000	29	P	390.8984375	3.90761694832589
-1	1	700	0.3	4000	29	P	393.8671875	3.92242743868115
-1	1	700	0.3	6000	29	P	589.1015625	4.79705949360191
-1	1	700	0.3	6000	29	P	592.265625	4.80992473709958
-1	1	750	0.3	6000	29	P	558.3203125	4.67005216320238
-1	1	750	0.3	6000	29	P	552.65625	4.64630334412477
-1	1	750	0.3	4000	29	P	367.96875	3.79127673704716
-1	1	750	0.3	4000	29	P	366.2109375	3.78221029903068
-1	1	750	0.3	2000	29	P	179.8046875	2.65021142655992
-1	1	750	0.3	2000	29	P	183.9453125	2.68055288504653
-1	1	800	0.3	2000	29	P	161.484375	2.51156990713727
-1	1	800	0.3	2000	29	P	167.9296875	2.56120155746649
-1	1	800	0.3	4000	29	P	341.796875	3.65396229177143
-1	1	800	0.3	4000	29	P	342.2265625	3.65625834667851
-1	1	800	0.3	6000	29	P	520.546875	4.50930840647294
-1	1	800	0.3	6000	29	P	517.0703125	4.49422508137179
-1	1	850	0.3	6000	29	P	485.2734375	4.3538481430045
-1	1	850	0.3	6000	29	P	488.7109375	4.36924146690175
-1	1	850	0.3	4000	29	P	319.8046875	3.53445478192447
-1	1	850	0.3	4000	29	P	316.328125	3.51519094542708
-1	1	850	0.3	2000	29	P	158.5546875	2.4886828806557
-1	1	850	0.3	2000	29	P	154.7265625	2.45845609024368
-1	1	900	0.3	2000	29	P	144.4140625	2.37511564274379
-1	1	900	0.3	2000	29	P	141.328125	2.34960206903478
-1	1	900	0.3	4000	29	P	308.046875	3.46887316785833
-1	1	900	0.3	4000	29	P	296.8359375	3.40516575346836
-1	1	900	0.3	6000	29	P	455	4.21585548851001
-1	1	900	0.3	6000	29	P	458.1640625	4.23048858778821
-1	1	950	0.3	6000	29	P	428.9453125	4.09336979389002
